STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,WASTE,Waste category,WST_OPER,Waste management operations,UNIT,Unit of measure,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,35.608,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,12.561,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,10.269,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,6.956,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,2.173,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.772,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,2.251,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,1.058,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.955,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,0.349,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.153,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.12,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,17.866,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,5.511,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,4.249,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,6.614,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,3.158,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,2.733,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,1.573,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.508,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.441,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,2.073,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,207.043,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2019,,73.035,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2019,,59.71,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,40.443,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,12.635,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,10.302,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,13.09,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2019,,6.151,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2019,,5.551,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,2.028,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2019,,0.891,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2019,,0.699,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,103.879,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,32.042,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,24.704,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,38.454,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,18.362,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,15.892,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,9.149,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,2.954,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,2.562,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,22.924,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,13.274,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,11.05,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,4.872,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,3.028,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,2.547,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,1.441,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,1.422,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.274,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,0.24,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.171,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.154,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,8.686,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,5.3,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,4.534,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,5.612,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,2.747,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.993,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.606,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.548,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,126.577,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2019,,73.295,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2019,,61.016,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,26.899,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,16.721,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,14.062,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,7.954,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2019,,7.854,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2019,,7.035,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,1.327,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2019,,0.943,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2019,,0.848,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,47.959,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,29.266,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,30.99,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,15.166,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,11.006,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,11.447,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,3.345,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,3.028,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,31.094,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,12.564,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,9.384,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,5.556,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,2.039,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.621,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,1.313,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.893,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.435,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,0.149,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.076,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.067,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,14.685,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,5.764,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,4.454,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,8.089,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,2.505,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.86,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,1.302,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,1.287,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.947,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,2094.364,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2019,,846.229,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,RCY,Recycling,TH_T,Thousand tonnes,2019,,632.068,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,374.25,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,137.323,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_TEE,Temperature exchange equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,109.206,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,88.459,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2019,,60.128,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,25.036,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SME,Screens and monitors,RCY,Recycling,TH_T,Thousand tonnes,2019,,29.274,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,10.008,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2019,,5.122,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LMP,Lamps,RCY,Recycling,TH_T,Thousand tonnes,2019,,4.481,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,989.117,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,388.27,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_LE,Large equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,300.029,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,544.826,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,168.711,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SE,Small equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,125.29,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,MKT,Products put on the market,TH_T,Thousand tonnes,2019,,87.705,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2019,,86.675,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE_SITTE,Small IT and telecommunication equipment,RCY,Recycling,TH_T,Thousand tonnes,2019,,63.789,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,31.173,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,11.398,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,9.624,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,3.763,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,1.82,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_TEE,Temperature exchange equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.518,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,1.667,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,1.474,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SME,Screens and monitors,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,1.281,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,0.477,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,0.096,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LMP,Lamps,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,0.088,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,16.795,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,3.84,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_LE,Large equipment,RCY,Recycling,KG_HAB,Kilograms per capita,2019,,3.366,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,MKT,Products put on the market,KG_HAB,Kilograms per capita,2019,,7.228,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE_SE,Small equipment,COL,Waste collected,KG_HAB,Kilograms per capita,2019,,3.11,,A,,,,,,,
